Provincia,Localidad,Municipio,Departamento,Latitud,Longitud
Córdoba,LA PALESTINA,La Palestina,General San Martín,-32.6155884790714,-63.4092352057166
Córdoba,LA PLAYOSA,La Playosa,General San Martín,-32.099694860079,-63.0325289648087
Córdoba,LAS MOJARRAS,null,General San Martín,-32.3029687109385,-63.2328555816575
Córdoba,LUCA,Luca,General San Martín,-32.5401979602741,-63.4762536378135
Córdoba,PASCO,Pasco,General San Martín,-32.7470044961114,-63.3411254262064
Córdoba,SANABRIA,Ausonia,General San Martín,-32.527560043626,-63.2479616144958
Córdoba,SILVIO PELLICO,Silvio Pellico,General San Martín,-32.2506338091324,-62.931650118919
Córdoba,TICINO,Ticino,General San Martín,-32.6919271380136,-63.4353044375428
Córdoba,TIO PUJIO,Tío Pujio,General San Martín,-32.2863739057236,-63.3540179546817
Córdoba,VILLA ALBERTINA,Villa María,General San Martín,-32.4342175966013,-63.1844586471364
Córdoba,VILLA MARIA,Villa María,General San Martín,-32.4120836110321,-63.2499951238659
Córdoba,VILLA NUEVA,Villa Nueva,General San Martín,-32.4288251783807,-63.249359249877
Córdoba,VILLA OESTE,Villa Nueva,General San Martín,-32.4343319670367,-63.2875591644345
Córdoba,AVELLANEDA,Avellaneda,Ischilín,-30.5946762022718,-64.2078393373412
Córdoba,CAÑADA DE RIO PINTO,Cañada de Río Pinto,Ischilín,-30.7759183214925,-64.2182971976615
Córdoba,CHUÑA,Chuña,Ischilín,-30.4687274606224,-64.6712287665168
Córdoba,COPACABANA,null,Ischilín,-30.6113486219317,-64.5555688574614
Córdoba,DEAN FUNES,Deán Funes,Ischilín,-30.4229409365773,-64.3516697664768
Córdoba,ESQUINA DEL ALAMBRE,Olivares de San Nicolás,Ischilín,-30.6016118281727,-64.9074033309966
Córdoba,LOS POZOS,Los Pozos,Ischilín,-30.5154516695053,-64.2664449882016
Córdoba,OLIVARES DE SAN NICOLAS,Olivares de San Nicolás,Ischilín,-30.6020503748658,-64.8433653744314
Córdoba,QUILINO,Quilino,Ischilín,-30.2159552214688,-64.5029777045333
Córdoba,SAN PEDRO DE TOYOS,null,Ischilín,-30.4541583004868,-64.4475688737827
Córdoba,VILLA GUTIERREZ,null,Ischilín,-30.6569511707803,-64.18195908099
Córdoba,VILLA QUILINO,Quilino,Ischilín,-30.2101157475483,-64.4775674155262
Córdoba,ALEJANDRO ROCA,Alejandro Roca,Juárez Celman,-33.3564514451723,-63.7205503922441
Córdoba,ASSUNTA,Assunta,Juárez Celman,-33.6332962011646,-63.2259060913548
Córdoba,BENGOLEA,Bengolea,Juárez Celman,-33.0274173144801,-63.6719277875696
Córdoba,CARNERILLO,Carnerillo,Juárez Celman,-32.9153142058652,-64.0256580552867
Córdoba,CHARRAS,Charras,Juárez Celman,-33.0241677315378,-64.0458262411649
Córdoba,EL RASTREADOR,El Rastreador,Juárez Celman,-33.6644787319553,-63.5392368036406
Córdoba,GENERAL CABRERA,General Cabrera,Juárez Celman,-32.8118910840567,-63.8736965709556
Córdoba,GENERAL DEHEZA,General Deheza,Juárez Celman,-32.7549291159098,-63.7850383518255
Córdoba,HUANCHILLAS,Huanchilla,Juárez Celman,-33.6655227252595,-63.6372618363763
Córdoba,LA CARLOTA,La Carlota,Juárez Celman,-33.4201679372505,-63.2969802619056
Córdoba,LOS CISNES,Los Cisnes,Juárez Celman,-33.400060095449,-63.4716515559202
Córdoba,OLAETA,Olaeta,Juárez Celman,-33.0434821211836,-63.9085957407616
Córdoba,PACHECO DE MELO,Pacheco de Melo,Juárez Celman,-33.7600575092431,-63.4898589767857
Córdoba,PASO DEL DURAZNO,Paso del Durazno,Juárez Celman,-33.1704554487519,-64.0478670082552
Córdoba,SANTA EUFEMIA,Santa Eufemia,Juárez Celman,-33.1767529632621,-63.2820358699256
Córdoba,UCACHA,Ucacha,Juárez Celman,-33.0334392795817,-63.5082571588932
Córdoba,VILLA REDUCCION,Reducción,Juárez Celman,-33.2014556304775,-63.8622207209792
Córdoba,ALEJO LEDESMA,Alejo Ledesma,Marcos Juárez,-33.6076125942499,-62.6261405718946
Córdoba,ARIAS,Arias,Marcos Juárez,-33.6411632781096,-62.402789011452
Córdoba,CAMILO ALDAO,Camilo Aldao,Marcos Juárez,-33.123740825534,-62.0965954602144
Córdoba,CAPITAN GENERAL BERNARDO O`HIGGINS,Capitán General B. O'Higgins,Marcos Juárez,-33.247202805036,-62.269738358968
Córdoba,CAVANAGH,Cavanagh,Marcos Juárez,-33.478334898944,-62.3393464555145
Córdoba,COLONIA BARGE,Colonia Barge,Marcos Juárez,-33.2585411549016,-62.6081628269792
Córdoba,COLONIA ITALIANA,Colonia Italiana,Marcos Juárez,-33.3119180942558,-62.1807987939012
Córdoba,COLONIA VEINTICINCO,null,Marcos Juárez,-32.8883679292315,-61.9347825911775
Córdoba,CORRAL DE BUSTOS,Corral de Bustos,Marcos Juárez,-33.2816219895104,-62.1854508942409
Córdoba,CRUZ ALTA,Cruz Alta,Marcos Juárez,-33.0069947278727,-61.8109726038419
Córdoba,GENERAL BALDISSERA,General Baldissera,Marcos Juárez,-33.1220171765357,-62.3037212558104
Córdoba,GENERAL ROCA,General Roca,Marcos Juárez,-32.7305115296671,-61.917138712509
Córdoba,GUATIMOZIN,Guatimozín,Marcos Juárez,-33.4617411292085,-62.4391434502619
Córdoba,INRIVILLE,Inriville,Marcos Juárez,-32.9438405235327,-62.2305487525417
Córdoba,ISLA VERDE,Isla Verde,Marcos Juárez,-33.2401071501959,-62.404426547367
Córdoba,LEONES,Leones,Marcos Juárez,-32.658391411409,-62.299914625293
Córdoba,LOS SURGENTES,Los Surgentes,Marcos Juárez,-32.9843826304567,-62.0237039883189
Córdoba,MARCOS JUAREZ,Marcos Juárez,Marcos Juárez,-32.6913099811557,-62.1057946726991
Córdoba,MONTE BUEY,Monte Buey,Marcos Juárez,-32.9175280341379,-62.4576576002351
Córdoba,SAIRA,Saira,Marcos Juárez,-32.406411636801,-62.1029831790036
Córdoba,SALADILLO,Saladillo,Marcos Juárez,-32.9331604883654,-62.3428774336317
Córdoba,VILLA ELISA,null,Marcos Juárez,-32.7487775757302,-62.3306744044274
Córdoba,CIENAGA DEL CORO,Ciénaga del Coro,Minas,-31.0381142705456,-65.2775888503175
Córdoba,EL CHACHO,El Chacho,Minas,-30.8017974058313,-65.6440521440399
Córdoba,ESTANCIA DE GUADALUPE,Estancia de Guadalupe,Minas,-31.1242101609074,-65.2269002056273
Córdoba,GUASAPAMPA,Guasapampa,Minas,-31.0975357099584,-65.3281875063158
Córdoba,LA PLAYA,La Playa,Minas,-31.0350257440514,-65.3453122247049
Córdoba,SAN CARLOS MINAS,San Carlos Minas,Minas,-31.175590415787,-65.1017054267171
Córdoba,TALAINI,Talaini,Minas,-31.2496924733149,-65.1672000423356
Córdoba,TOSNO,Tosno,Minas,-30.9499425576932,-65.3099277411768
Córdoba,CHANCANI,Chancaní,Pocho,-31.4172820195639,-65.4453421341012
Córdoba,LAS PALMAS,null,Pocho,-31.3800076236386,-65.2899757237495
Córdoba,LOS TALARES,Tala Cañada,Pocho,-31.3754115021879,-65.0386011461094
Córdoba,SALSACATE,Salsacate,Pocho,-31.3151616749444,-65.0910260595287
Córdoba,SAN GERONIMO,San Gerónimo,Pocho,-31.3409519996631,-64.9131949666644
Córdoba,TALA CAÑADA,Tala Cañada,Pocho,-31.3570289681593,-64.9764519289305
Córdoba,TANINGA,Salsacate,Pocho,-31.3454000529726,-65.0801168738369
Córdoba,VILLA DE POCHO,Villa de Pocho,Pocho,-31.4880894840309,-65.2830353856188
Córdoba,GENERAL LEVALLE,General Levalle,Presidente Roque Sáenz Peña,-34.0098324798955,-63.9225367502507
Córdoba,LA CESIRA,La Cesira,Presidente Roque Sáenz Peña,-33.9518611160055,-62.9744894136507
Córdoba,LABOULAYE,Laboulaye,Presidente Roque Sáenz Peña,-34.1236122063832,-63.388646306069
Córdoba,LEGUIZAMON,Leguizamón,Presidente Roque Sáenz Peña,-34.2040788458157,-62.9768889543714
Córdoba,MELO,Melo,Presidente Roque Sáenz Peña,-34.3483191246018,-63.4471714447308
Córdoba,RIO BAMBA,Río Bamba,Presidente Roque Sáenz Peña,-34.0511211181075,-63.7321532881296
Córdoba,ROSALES,Rosales,Presidente Roque Sáenz Peña,-34.171790725852,-63.1534798469172
Córdoba,SAN JOAQUIN,San Joaquín,Presidente Roque Sáenz Peña,-34.5106395562101,-63.7132746964365
Córdoba,SERRANO,Serrano,Presidente Roque Sáenz Peña,-34.4699818959404,-63.5375595280644
Córdoba,VILLA ROSSI,Villa Rossi,Presidente Roque Sáenz Peña,-34.297937327836,-63.2685397142969
Córdoba,BARRIO SANTA ISABEL,Capilla del Monte,Punilla,-30.8375267087623,-64.5367004570805
Córdoba,BIALET MASSE,Bialet Massé,Punilla,-31.3123081567618,-64.4629696370028
Córdoba,BIALET MASSE,Bialet Massé,Punilla,-31.3214285741587,-64.4818703245544
Córdoba,SAN ROQUE DEL LAGO,Bialet Massé,Punilla,-31.3266874438793,-64.4544689502096
Córdoba,CABALANGO,Cabalango,Punilla,-31.3931049014855,-64.5635652642982
Córdoba,CAPILLA DEL MONTE,Capilla del Monte,Punilla,-30.8563966713395,-64.526268881497
Córdoba,CASA GRANDE,Casa Grande,Punilla,-31.1697129911083,-64.4776214321437
Córdoba,CHARBONIER,Charbonier,Punilla,-30.7720869099195,-64.5441595530858
Córdoba,COSQUIN,Cosquín,Punilla,-31.240571224569,-64.4655312574209
Córdoba,CUESTA BLANCA,Cuesta Blanca,Punilla,-31.4787781890782,-64.5773466914484
Córdoba,ESTANCIA VIEJA,Estancia Vieja,Punilla,-31.3842597063571,-64.517330819559
Córdoba,HUERTA GRANDE,Huerta Grande,Punilla,-31.0600927199176,-64.484304266589
Córdoba,LA CUMBRE,La Cumbre,Punilla,-30.9792461523826,-64.4909087135044
Córdoba,LA FALDA,La Falda,Punilla,-31.0919649906581,-64.4864417754562
Córdoba,LAS JARILLAS,San Antonio de Arredondo,Punilla,-31.5182256602189,-64.5345928843013
Córdoba,LOS COCOS,Los Cocos,Punilla,-30.9269774865861,-64.5026123921004
Córdoba,MALLIN,Santa María de Punilla,Punilla,-31.2976747453985,-64.5749813483232
Córdoba,MAYU SUMAJ,Mayu Sumaj,Punilla,-31.4668646402709,-64.5427634762868
Córdoba,QUEBRADA DE LUNA,Cosquín,Punilla,-30.7949898871398,-64.5210978856737
Córdoba,SAN ANTONIO DE ARREDONDO,San Antonio de Arredondo,Punilla,-31.4782264688487,-64.5289350434399
Córdoba,SAN ESTEBAN,San Esteban,Punilla,-30.9199784063317,-64.5360036651851
Córdoba,SAN ROQUE,San Roque,Punilla,-31.3496904364626,-64.4599293921174
Córdoba,SANTA MARIA DE PUNILLA,Santa María de Punilla,Punilla,-31.2703319860361,-64.4653357678432
Córdoba,TALA HUASI,Tala Huasi,Punilla,-31.472446933222,-64.5651507693433
Córdoba,TANTI,Tanti,Punilla,-31.3549072437345,-64.5909558305817
Córdoba,VALLE HERMOSO,Valle Hermoso,Punilla,-31.1172888298585,-64.484252831532
Córdoba,VILLA CARLOS PAZ,Villa Carlos Paz,Punilla,-31.4182380208919,-64.4933448063141
Córdoba,VILLA FLOR SERRANA,Tanti,Punilla,-31.3864690388309,-64.6003659348122
Córdoba,VILLA GIARDINO,Villa Giardino,Punilla,-31.0362773938945,-64.4928899121054
Córdoba,VILLA LAGO AZUL,Villa Santa Cruz del Lago,Punilla,-31.3740257221359,-64.4831122938584
Córdoba,VILLA PARQUE SIQUIMAN,Villa Parque Siquiman,Punilla,-31.3457170881093,-64.4802571053108
Córdoba,VILLA RIO ICHO CRUZ,Villa Río Icho Cruz,Punilla,-31.4791065590312,-64.562747406585
Córdoba,VILLA SAN JOSE,Santa María de Punilla,Punilla,-31.279612799499,-64.5653436907589
Córdoba,VILLA SANTA CRUZ DEL LAGO,Villa Santa Cruz del Lago,Punilla,-31.369322851246,-64.5205370832482
Córdoba,ACHIRAS,Achiras,Río Cuarto,-33.1770175916926,-64.9944684969757
Córdoba,ADELIA MARIA,Adelia María,Río Cuarto,-33.631620222358,-64.0208372956378
Córdoba,ALCIRA,Alcira,Río Cuarto,-32.757065291399,-64.3378599293347
Córdoba,ALPA CORRAL,Alpa Corral,Río Cuarto,-32.6904036665231,-64.721171054893
Córdoba,BERROTARAN,Berrotarán,Río Cuarto,-32.4528669215341,-64.3854404675021
Córdoba,BULNES,Bulnes,Río Cuarto,-33.5032818212674,-64.6755735163666
Córdoba,CHAJAN,Chaján,Río Cuarto,-33.5563361347485,-65.0052699166312
Córdoba,CHUCUL,Chucul,Río Cuarto,-33.0089546768665,-64.1712493406755
Córdoba,CORONEL BAIGORRIA,Coronel Baigorria,Río Cuarto,-32.8495478948519,-64.3598591374051
Córdoba,CORONEL MOLDES,Coronel Moldes,Río Cuarto,-33.6230868735031,-64.5971033510391
Córdoba,ELENA,Elena,Río Cuarto,-32.5720684109952,-64.3929518423935
Córdoba,LA CAROLINA,La Carolina "El Potosi",Río Cuarto,-33.1868433713045,-64.7251129655857
Córdoba,LA CAUTIVA,La Cautiva,Río Cuarto,-33.97859138783,-64.0842989461185
Córdoba,LA GILDA,null,Río Cuarto,-33.2082959166527,-64.2584448995097
Córdoba,LAS ACEQUIAS,Las Acequias,Río Cuarto,-33.2822486969948,-63.9758763865889
Córdoba,LAS ALBAHACAS,Las Albahacas,Río Cuarto,-32.8924933762193,-64.8435915248656
Córdoba,LAS HIGUERAS,Las Higueras,Río Cuarto,-33.0892422210207,-64.2868227686533
Córdoba,LAS PEÑAS,Las Peñas Sud,Río Cuarto,-32.5348511864127,-64.1052291964295
Córdoba,LAS VERTIENTES,Las Vertientes,Río Cuarto,-33.2839463852241,-64.5781462257606
Córdoba,MALENA,Malena,Río Cuarto,-33.4893410861497,-64.4320008051115
Córdoba,MONTE DE LOS GAUCHOS,Monte de los Gauchos,Río Cuarto,-33.636887956776,-63.8900068799972
Córdoba,PASO DEL DURAZNO,null,Río Cuarto,-33.170068435327,-64.049630767807
Córdoba,RIO CUARTO,Río Cuarto,Río Cuarto,-33.1242631220064,-64.3487377033754
Córdoba,SAMPACHO,Sampacho,Río Cuarto,-33.3845382952352,-64.7219849539761
Córdoba,SAN BASILIO,San Basilio,Río Cuarto,-33.4978542515606,-64.3151828240087
Córdoba,SANTA CATALINA,Santa Catalina,Río Cuarto,-33.2059384521037,-64.4348164483493
Córdoba,SUCO,Suco,Río Cuarto,-33.4394729739475,-64.8316610855999
Córdoba,TOSQUITAS,Tosquita,Río Cuarto,-33.8188248224493,-64.4569327410668
Córdoba,VICUÑA MACKENNA,Vicuña Mackenna,Río Cuarto,-33.917235746816,-64.3902222715013
Córdoba,VILLA EL CHACAY,Villa el Chacay,Río Cuarto,-32.893726660666,-64.8675140784316
Córdoba,VILLA SANTA EUGENIA,Alpa Corral,Río Cuarto,-32.6651066386532,-64.741501810378
Córdoba,WASHINGTON,Washington,Río Cuarto,-33.8733676407196,-64.6886182213475
Córdoba,ATAHONA,null,Río Primero,-30.9035316228673,-63.7055651181425
Córdoba,CAÑADA DE MACHADO,Cañada de Machado,Río Primero,-31.4289242714312,-63.5870264507761
Córdoba,CAPILLA DE LOS REMEDIOS,Capilla de los Remedios,Río Primero,-31.4302065756542,-63.8321496909141
Córdoba,CHALACEA,null,Río Primero,-30.7545707267715,-63.5682265940856
Córdoba,COLONIA LAS CUATRO ESQUINAS,null,Río Primero,-31.1735851610445,-63.3375921895433
Córdoba,DIEGO DE ROJAS,Diego de Rojas,Río Primero,-31.0286404171341,-63.3402795519709
Córdoba,EL ALCALDE,null,Río Primero,-31.1161396833417,-63.6017410478522
Córdoba,EL CRISPIN,El Crispín,Río Primero,-31.017971601362,-63.6051650588702
Córdoba,ESQUINA,Esquina,Río Primero,-31.0772911263196,-63.7935627786301
Córdoba,KILOMETRO 658,Kilómetro 658,Río Primero,-31.3701809412977,-63.5326025508152
Córdoba,LA PARA,La Para,Río Primero,-30.8925359716793,-63.0010662681495
Córdoba,LA POSTA,La Posta,Río Primero,-30.5653596004713,-63.5163053686029
Córdoba,LA PUERTA,La Puerta,Río Primero,-30.8926051154777,-63.2532712015227
Córdoba,LA QUINTA,La Quinta,Río Primero,-31.0622588456023,-63.1501281830965
Córdoba,LAS GRAMILLAS,null,Río Primero,-31.0882555128663,-63.2418444621471
Córdoba,LAS SALADAS,Las Saladas,Río Primero,-30.7594681012857,-63.2035027286926
Córdoba,MAQUINISTA GALLINI,Maquinista Gallini,Río Primero,-30.9074419738178,-63.532118614378
Córdoba,MONTE DEL ROSARIO,null,Río Primero,-30.9826026339688,-63.6017850424963
Córdoba,MONTECRISTO,Monte Cristo,Río Primero,-31.3438538707604,-63.9457735584091
Córdoba,OBISPO TREJO,Obispo Trejo,Río Primero,-30.7811924488335,-63.4130494343907
Córdoba,PIQUILLIN,Piquillín,Río Primero,-31.2995844445842,-63.7591050718367
Córdoba,PLAZA DE MERCEDES,Plaza de Mercedes,Río Primero,-30.9780514540426,-63.2596192028417
Córdoba,PUEBLO COMECHINGONES,Comechingones,Río Primero,-31.1685485898925,-63.6075820921855
Córdoba,RIO PRIMERO,Río Primero,Río Primero,-31.3291838493004,-63.621866727412
Córdoba,SAGRADA FAMILIA,null,Río Primero,-31.2897282303946,-63.445471703469
Córdoba,SANTA ROSA DE RIO PRIMERO,Santa Rosa de Río Primero,Río Primero,-31.1514772066717,-63.4015912555355
Córdoba,VILLA FONTANA,Villa Fontana,Río Primero,-30.8940088267342,-63.1159181990178
Córdoba,CERRO COLORADO,Cerro Colorado,Río Seco,-30.0960599330651,-63.9287731727735
Córdoba,CHAÑAR VIEJO,null,Río Seco,-30.0139606979963,-63.8503752152119
Córdoba,EUFRASIO LOZA,Eufrasio Loza,Río Seco,-29.9247226351086,-63.5889152129175
Córdoba,GUTEMBERG,Gütemberg,Río Seco,-29.7227092489555,-63.5149951918634
Córdoba,LA RINCONADA,null,Río Seco,-30.1846537889428,-62.8301426342643
Córdoba,LOS HOYOS,Los Hoyos,Río Seco,-29.802434071812,-63.6273622842684
Córdoba,PUESTO DE CASTRO,null,Río Seco,-30.2390823848323,-63.4916854103812
Córdoba,RAYO CORTADO,Rayo Cortado,Río Seco,-30.0742593288829,-63.8249818238142
Córdoba,SAN PEDRO DE GUTEMBERG,Gütemberg,Río Seco,-29.698228417088,-63.5610809474438
Córdoba,SANTA ELENA,Santa Elena,Río Seco,-30.1174756551011,-63.8438054710488
Córdoba,SEBASTIAN ELCANO,Sebastián Elcano,Río Seco,-30.1614462636479,-63.5934503863753
Córdoba,VILLA CANDELARIA NORTE,Villa Candelaria Norte,Río Seco,-29.8162963199276,-63.3548391354924
Córdoba,VILLA DE MARIA,Villa de María,Río Seco,-29.9043583402484,-63.722318985926
Córdoba,CALCHIN,Calchín,Río Segundo,-31.6679359912419,-63.2006870937546
Córdoba,CALCHIN OESTE,Calchín Oeste,Río Segundo,-31.8633868408967,-63.278168375262
Córdoba,CAPILLA DEL CARMEN,Capilla del Carmen,Río Segundo,-31.5081678166164,-63.3421354529106
Córdoba,CARRILOBO,Carrilobo,Río Segundo,-31.8716468802323,-63.1165074420857
Córdoba,COLAZO,Colazo,Río Segundo,-31.964293093898,-63.3834011052136
Córdoba,COLONIA VIDELA,Colonia Videla,Río Segundo,-31.9175044736895,-63.5047159461534
Córdoba,COSTASACATE,Costasacate,Río Segundo,-31.6470984739179,-63.7598955842163
Córdoba,IMPIRA,Impira,Río Segundo,-31.7965929244084,-63.6511207667299
Córdoba,LAGUNA LARGA,Laguna Larga,Río Segundo,-31.7783987221778,-63.8027369015332
Córdoba,LAS JUNTURAS,Las Junturas,Río Segundo,-31.8313972998615,-63.4506364545889
Córdoba,LOS CHAÑARITOS,Los Chañaritos (C.D. Eje),Río Segundo,-31.4021377541587,-63.3321030427196
Córdoba,LUQUE,Luque,Río Segundo,-31.6468736294787,-63.344798299585
Córdoba,MANFREDI,Manfredi,Río Segundo,-31.8440585633394,-63.7460746070431
Córdoba,MATORRALES,Matorrales,Río Segundo,-31.7144720415401,-63.5118521462999
Córdoba,ONCATIVO,Oncativo,Río Segundo,-31.912835805369,-63.6836820317482
Córdoba,PILAR,Pilar,Río Segundo,-31.6804516863719,-63.8814979795567
Córdoba,POZO DEL MOLLE,Pozo del Molle,Río Segundo,-32.0194389864602,-62.9199182599484
Córdoba,RINCON,Rincón,Río Segundo,-31.595385474428,-63.6155414282074
Córdoba,RIO SEGUNDO,Río Segundo,Río Segundo,-31.650153972407,-63.9118630162229
Córdoba,SANTIAGO TEMPLE,Santiago Temple,Río Segundo,-31.3871253007234,-63.4182078006181
Córdoba,VILLA DEL ROSARIO,Villa del Rosario,Río Segundo,-31.5540113344661,-63.5341489014562
Córdoba,AMBUL,Ambul,San Alberto,-31.489683021508,-65.0566540377037
Córdoba,ARROYO LOS PATOS,Arroyo los Patos,San Alberto,-31.7500816583302,-65.004300188015
Córdoba,EL HUAYCO,Las Calles,San Alberto,-31.845848320458,-64.9560921756071
Córdoba,LA CORTADERA,null,San Alberto,-31.668668399569,-65.37239422356
Córdoba,LAS CALLES,Las Calles,San Alberto,-31.8206855464004,-64.9717608825205
Córdoba,LAS OSCURAS,null,San Alberto,-31.6633718662216,-65.3190950145101
Córdoba,LAS RABONAS,Las Rabonas,San Alberto,-31.8544494669466,-64.9870970596913
Córdoba,LOS CALLEJONES,San Pedro,San Alberto,-31.9322689128265,-65.2330653421552
Córdoba,MINA CLAVERO,Mina Clavero,San Alberto,-31.7267843574619,-65.0055332639059
Córdoba,MUSSI,null,San Alberto,-31.4273241562001,-65.0756894821312
Córdoba,NONO,Nono,San Alberto,-31.795570031823,-65.0034036260171
Córdoba,PANAHOLMA,Panaholma,San Alberto,-31.626892878253,-65.058665894714
Córdoba,SAN HUBERTO,Las Calles,San Alberto,-31.832529380563,-64.9856729137672
Córdoba,SAN LORENZO,San Lorenzo,San Alberto,-31.6822276756771,-65.0255685400222
Córdoba,SAN MARTIN,null,San Alberto,-31.8969863219692,-65.5246625976026
Córdoba,SAN PEDRO,San Pedro,San Alberto,-31.9368244076607,-65.2192402223011
Córdoba,SAN VICENTE,San Vicente,San Alberto,-31.8549846523947,-65.4304499825783
Córdoba,SAUCE ARRIBA,Sauce Arriba,San Alberto,-31.9143833881487,-65.1687928322254
Córdoba,TASNA,null,San Alberto,-31.6303406921333,-65.1483381584252
Córdoba,VILLA CURA BROCHERO,Villa Cura Brochero,San Alberto,-31.7063690825109,-65.0191109777329
Córdoba,VILLA SARMIENTO,Villa Sarmiento (G.R.),San Alberto,-31.9366572471396,-65.191796702404
Córdoba,CONLARA,Conlara,San Javier,-32.0788609958395,-65.2312586416728
Córdoba,CRUZ CAÑA,La Paz,San Javier,-32.2779029026256,-65.0273777504727
Córdoba,DOS ARROYOS,Los Hornillos,San Javier,-31.8716867538421,-64.992749639447
Córdoba,EL PANTANILLO,Los Hornillos,San Javier,-31.8862653496977,-64.990651569992
Córdoba,LA PAZ,La Paz,San Javier,-32.2172752387548,-65.0511157108409
Córdoba,LA POBLACION,La Población,San Javier,-32.0660031804969,-65.0309086009182
Córdoba,LA RAMADA,La Paz,San Javier,-32.2996521283095,-65.0361512187387
Córdoba,LA TRAVESIA,Luyaba,San Javier,-32.1066758248056,-65.063758957899
Córdoba,LAS CHACRAS,La Paz,San Javier,-32.2418447787663,-65.0340964238205
Córdoba,LAS TAPIAS,Las Tapias,San Javier,-31.9522279195169,-65.1014219744873
Córdoba,LOMA BOLA,La Paz,San Javier,-32.2189295558758,-65.0285126897579
Córdoba,LOS CERRILLOS,Los Cerrillos,San Javier,-31.9737899960039,-65.4376442516279
Córdoba,LOS HORNILLOS,Los Hornillos,San Javier,-31.9017353099654,-64.9900890034519
Córdoba,LOS MOLLES,Villa de las Rosas,San Javier,-31.9620954005051,-65.0383138664304
Córdoba,LUYABA,Luyaba,San Javier,-32.1483422464594,-65.056618698571
Córdoba,QUEBRACHO LADEADO,La Paz,San Javier,-32.2570957550243,-65.0309211927709
Córdoba,QUEBRADA DE LOS POZOS,Villa de las Rosas,San Javier,-31.9074953420069,-65.0344580207268
Córdoba,SAN JAVIER Y YACANTO,San Javier y Yacanto,San Javier,-32.0266518585481,-65.027552227227
Córdoba,SAN JOSE,San José,San Javier,-31.9573259005881,-65.3152083482463
